Country Name,Country Code,Series Name,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990
Azerbaijan,AZE,Military expenditure (% of GDP),4.602103148,3.799536412,4.930517407,5.241526025,3.849018636,3.549293313,3.756301732,3.688527303,5.464876793,4.555013124,4.54092331,4.658618252,4.670135555,2.791004357,3.325421682,3.291211146,2.864194919,3.417759333,2.299069675,2.629481138,2.426362555,2.24331377,2.312062608,2.267862063,2.625109931,2.412355913,2.324049799,2.254230341,2.736901303,1.94658459,5.000467786,2.400225621,,
Azerbaijan,AZE,Arms imports (SIPRI trend indicator values),9000000,19000000,,51000000,44000000,369000000,291000000,276000000,338000000,631000000,391000000,388000000,568000000,162000000,145000000,33000000,213000000,161000000,59000000,4000000,,89000000,,3000000,,,,,,25000000,50000000,,,
Azerbaijan,AZE,Arms exports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azerbaijan,AZE,"Government expenditure on education, total (% of government expenditure)",,,10.78862762,9.802010536,8.593153,8.454236031,7.820628166,9.445950508,8.266283035,7.699596882,7.118692398,7.737988949,7.776549816,9.186688423,10.04566574,8.504220963,,,,,,,,,,,,,,,,,,
Azerbaijan,AZE,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azerbaijan,AZE,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azerbaijan,AZE,Domestic general government health expenditure (% of GDP),,,1.49,2.33,1.07,0.89,1,1.17,1.31,1.13,1.07,1.12,0.95,1.01,1.13,0.87,0.91,0.87,0.89,0.86,0.77,0.74,0.81,0.87,,,,,,,,,,
Azerbaijan,AZE,Domestic general government health expenditure (% of general government expenditure),,,4.59,5.77,3.29,2.68,2.82,3.29,3.37,3.11,2.82,3.05,2.82,3.17,3.28,2.75,3.49,3.43,3.96,3.56,3.57,3.19,4.8,4.75,,,,,,,,,,
"Bahamas, The",BHS,Military expenditure (% of general government expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",BHS,Military expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",BHS,Arms imports (SIPRI trend indicator values),,,,,,,12000000,20000000,16000000,30000000,,,,,1000000,,,,3000000,,,,,33000000,,,,,,,,,3000000,2000000
"Bahamas, The",BHS,Arms exports (SIPRI trend indicator values),,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",BHS,"Government expenditure on education, total (% of government expenditure)",11.59396172,11.44193172,12.2822628,12.18192577,11.2915163,12.67876911,11.7079401,12.10355473,12.44509983,12.72033882,12.14246655,13.04373074,12.36150169,12.49522591,,,,,,,,,,19.79520988,,,,,,,,,,
"Bahamas, The",BHS,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",BHS,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",BHS,Domestic general government health expenditure (% of GDP),,,3.98074675,4.63674402,3.01476622,2.96741509,3.69730067,2.75642586,2.288836,2.49005699,2.55259371,2.31367421,2.37497997,2.36928177,2.34723687,2.08452892,1.80025303,1.65727472,1.58765554,1.611678,1.62846565,1.50943291,1.56618142,1.50591624,,,,,,,,,,
"Bahamas, The",BHS,Domestic general government health expenditure (% of general government expenditure),,,13.75468254,15.39760971,15.03167439,15.40592098,15.97595882,14.18977833,12.83696079,14.2129097,14.02134514,14.0604248,13.89659977,15.44239426,15.00968552,14.47344971,13.49935532,12.72621727,12.86341,13.04177284,13.15527344,12.95195484,13.23932552,12.65533829,,,,,,,,,,
Bahrain,BHR,Military expenditure (% of general government expenditure),10.75444399,10.66038588,11.04401446,11.33233212,12.33052632,12.03940474,13.42730662,13.35096698,12.72471251,15.5508831,12.47108048,11.8882054,11.45299145,10.11813538,14.08412483,11.84164479,12.66247379,12.86650775,12.90106952,15.52795031,15.91468417,14.52173913,14.64435146,17.15374841,17.01863354,17.58865248,13.61079865,19.29824561,17.09145427,16.28614916,16.77316294,16.74641148,16.98113208,14.28571429
Bahrain,BHR,Military expenditure (% of GDP),3.10846001,3.145693414,3.553882997,4.04564951,4.029861016,4.041086253,4.320737742,4.670635314,4.644111349,4.418512028,4.14139763,3.844490573,3.591497227,3.277823748,3.61053525,2.800161369,2.956990234,3.102947728,3.214381095,4.044928848,4.658832803,4.611106606,4.148081632,3.961670969,5.503621544,5.333103953,5.068487413,5.273939764,5.18323179,5.111302188,5.369855167,5.878071992,5.703750648,5.284791544
Bahrain,BHR,Arms imports (SIPRI trend indicator values),332000000,377000000,183000000,27000000,21000000,72000000,27000000,26000000,17000000,1000000,69000000,24000000,4000000,98000000,,21000000,27000000,63000000,66000000,10000000,1000000,54000000,28000000,299000000,,8000000,198000000,51000000,71000000,8000000,1000000,42000000,68000000,362000000
Bahrain,BHR,Arms exports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,2000000,,,,,,,,,,,
Bahrain,BHR,"Government expenditure on education, total (% of government expenditure)",,9.295536041,9.080582619,9.366903305,8.557403564,9.251309395,7.223849773,9.620668411,7.32818985,8.684029579,7.458600044,8.179829597,8.769654274,8.625524521,,10.55867004,11.02672958,11.91866016,,,,,,,,,,,,,,,,
Bahrain,BHR,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahrain,BHR,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahrain,BHR,Domestic general government health expenditure (% of GDP),,,2.81393075,2.96976209,2.30751538,2.42827964,2.56678796,2.98268986,3.23580289,2.86725354,2.80836272,2.68348098,2.52518535,2.6662631,2.86230993,2.08907962,2.11737251,2.15710616,2.27699614,2.3555398,2.56393409,2.62110639,2.49878359,2.3711853,,,,,,,,,,
Bahrain,BHR,Domestic general government health expenditure (% of general government expenditure),,,8.68510151,8.67407703,7.06051159,7.23445129,7.97665834,8.52599049,8.8659935,10.09125328,8.45688343,8.29804993,8.0526104,8.23034191,11.16572762,8.83426571,9.06652737,8.94466305,9.13842487,9.0417614,8.75817966,8.22115707,9.03064537,10.26810646,,,,,,,,,,
Bangladesh,BGD,Military expenditure (% of general government expenditure),8.035255123,8.078478041,9.012938869,9.352788239,9.180077653,8.910624005,9.215898981,10.56724041,10.50597489,9.67347446,9.213862744,10.09771623,10.55701754,11.17228305,9.729387564,8.130350288,10.35751511,9.774356132,9.479220273,10.10515122,9.875972698,10.12357234,10.5139682,12.3096971,14.15816219,12.3268919,12.26546848,11.9872759,11.44235785,11.82607834,11.15832048,11.58163182,10.4265603,10.28200638
Bangladesh,BGD,Military expenditure (% of GDP),1.022818376,1.051989764,1.1687306,1.244689509,1.244100823,1.153957491,1.127581253,1.225900499,1.208517107,1.136443272,1.113729429,1.180897234,1.217668949,1.184384017,1.028939548,0.9382152916,0.9970919644,0.989838837,0.9728100903,0.9988597737,1.002633098,1.048366463,1.288422776,1.357119181,1.584834391,1.567535198,1.571667926,1.539073594,1.566693141,1.529023664,1.429390515,1.36050315,1.214422802,1.223165026
Bangladesh,BGD,Arms imports (SIPRI trend indicator values),78000000,322000000,54000000,54000000,732000000,158000000,333000000,451000000,640000000,207000000,649000000,184000000,117000000,36000000,,12000000,80000000,221000000,10000000,32000000,8000000,37000000,274000000,200000000,184000000,1000000,26000000,7000000,123000000,61000000,49000000,113000000,79000000,188000000
Bangladesh,BGD,Arms exports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD,"Government expenditure on education, total (% of government expenditure)",10.67466259,11.66198349,10.22130299,10.38743782,11.32936764,11.95792007,13.85498238,13.98173618,12.04410267,13.30632782,11.81209469,12.27794361,16.79397011,,14.02987003,17.81619072,18.15340042,17.33653069,,15.95312023,16.68162918,15.69379997,18.58477974,20.49041939,18.12978935,,15.19686985,,,,12.11384964,12.53666973,11.06210041,11.19102955
Bangladesh,BGD,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD,Domestic general government health expenditure (% of GDP),,,0.39927667,0.40977541,0.44679779,0.48568422,0.50250494,0.4755646,0.38844827,0.4220427,0.4372614,0.46968287,0.4823136,0.47062662,0.43522108,0.44322866,0.48857561,0.47882023,0.45040676,0.48091501,0.48277113,0.47014153,0.38396508,0.50841981,,,,,,,,,,
Bangladesh,BGD,Domestic general government health expenditure (% of general government expenditure),,,3.07911539,3.07911539,3.29686975,3.75035429,4.10705233,4.09935808,3.37688875,3.59245324,3.61745524,4.01620436,4.18159103,4.43941641,4.11533833,3.84091425,5.07518816,4.7282033,4.38883734,4.86526632,4.7553134,4.5399313,3.57855344,5.21146441,,,,,,,,,,
Barbados,BRB,Military expenditure (% of general government expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbados,BRB,Military expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbados,BRB,Arms imports (SIPRI trend indicator values),,,,,,,,,,,,,,,10000000,10000000,10000000,,,,,,,,,,,,,,,,,
Barbados,BRB,Arms exports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbados,BRB,"Government expenditure on education, total (% of government expenditure)",12.47315025,12.73071957,14.84473038,16.14246941,13.85986042,16.35857201,12.87915039,13.36244965,17.80954742,17.45105934,14.84482002,16.70269012,,18.09633064,16.10058022,15.71065044,17.22097015,,18.24297905,18.61813927,18.58456039,24.72448921,26.88882065,22.15035057,21.16819954,,,,,,,,,
Barbados,BRB,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbados,BRB,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbados,BRB,Domestic general government health expenditure (% of GDP),,,4.37961721,3.64121318,2.78261447,2.9355917,2.99721408,3.14783049,3.19531894,3.28326321,3.80453491,4.30390453,3.34342408,3.61771655,3.8994081,3.58380818,3.29873323,3.70458078,3.87814832,4.34165335,3.76656032,3.13669062,2.94435692,2.76476121,,,,,,,,,,
Barbados,BRB,Domestic general government health expenditure (% of general government expenditure),,,12.41933441,10.96432972,10.63657379,9.87558651,9.06172657,9.28489876,9.07039738,9.90992641,10.8070507,12.40838051,10.61124134,10.72880936,11.655159,11.27821255,10.52801514,12.22062492,12.25700188,13.969944,11.64061165,9.33345699,12.37926769,12.27690411,,,,,,,,,,
Belarus,BLR,Military expenditure (% of general government expenditure),50.59131189,45.6543192,37.62948766,36.88371195,37.38410793,40.64008123,35.14193673,37.44278762,27.24625216,26.83901067,31.13683922,31.60581745,30.38933764,30.26604897,25.67714713,23.42896175,32.44939271,35.0219695,32.21010902,29.84615385,28.85783718,30.93829248,32.80212483,,,,,,,,,,,
Belarus,BLR,Military expenditure (% of GDP),1.797703363,1.648693135,1.365289266,1.403258599,1.396422976,1.537994289,1.372004441,1.523280919,1.138066024,1.042327636,1.270796652,1.229218722,1.22449511,1.341383433,1.372576981,1.453492852,1.649765914,1.709412492,1.498453135,1.358222314,1.2990639,1.400245801,1.438290747,1.346984151,1.366760738,1.495098702,1.768966551,1.26069256,1.699463769,3.621608255,2.790971461,1.622498648,,
Belarus,BLR,Arms imports (SIPRI trend indicator values),121000000,225000000,69000000,13000000,333000000,142000000,158000000,120000000,98000000,66000000,75000000,75000000,75000000,,3000000,,,140000000,6000000,,,,,,41000000,41000000,,,,,,,,
Belarus,BLR,Arms exports (SIPRI trend indicator values),15000000,58000000,132000000,59000000,84000000,79000000,51000000,152000000,142000000,101000000,269000000,97000000,98000000,161000000,41000000,224000000,6000000,43000000,53000000,19000000,58000000,64000000,49000000,293000000,454000000,63000000,402000000,129000000,7000000,,8000000,,,
Belarus,BLR,"Government expenditure on education, total (% of government expenditure)",,12.81081104,12.36244392,12.87037659,13.07826328,13.26404095,12.97870255,13.57799625,13.05056095,13.52054405,12.77383041,13.08640671,14.53167248,13.43798161,12.1798172,12.12493229,13.0917244,14.29337883,14.26339626,14.35278988,13.96971226,,,,,,,,,,,,,
Belarus,BLR,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belarus,BLR,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belarus,BLR,Domestic general government health expenditure (% of GDP),,,4.87,4.54,4.13,3.9,3.98,4.19,3.69,3.37,3.57,3.44,3.09,3.85,3.48,3.48,3.99,3.99,4.52,4.4,4.39,4.08,4.26,4.15,,,,,,,,,,
Belarus,BLR,Domestic general government health expenditure (% of general government expenditure),,,13.15,11.94,11.04,10.31,10.2,10.31,8.83,8.68,8.74,8.85,7.66,8.69,6.73,5.8,8.12,8.44,10.05,10,10.07,9.32,10.04,12.13,,,,,,,,,,
Belgium,BEL,Military expenditure (% of general government expenditure),2.216516687,2.226580291,1.894720209,1.721897816,1.711775171,1.705455695,1.698170245,1.684387462,1.692643768,1.746337066,1.797977049,1.844549798,1.902590813,2.02398111,2.135610755,2.406508435,2.26102798,2.164663166,2.114533061,2.34513758,2.392281166,2.452260127,2.599308955,2.734630387,2.760424329,2.781414496,2.825233483,2.863815489,2.934068512,3.030957257,3.005444544,3.237303967,4.062619994,4.279596445
Belgium,BEL,Military expenditure (% of GDP),1.214615996,1.182396426,1.038726627,1.012484707,0.8884293809,0.8913580848,0.883563446,0.8947062362,0.9092842021,0.9709597911,1.008959479,1.04175649,1.05221777,1.090488217,1.167768437,1.221914517,1.098018764,1.056123069,1.096641182,1.149272139,1.214988156,1.215712208,1.276504166,1.341210276,1.385835559,1.463919265,1.476975796,1.540102651,1.565752151,1.67714315,1.735965893,1.83233253,2.287692847,2.355440459
Belgium,BEL,Arms imports (SIPRI trend indicator values),86000000,158000000,255000000,90000000,9000000,1000000,7000000,4000000,52000000,97000000,45000000,29000000,23000000,35000000,86000000,191000000,171000000,15000000,3000000,15000000,21000000,48000000,30000000,36000000,58000000,55000000,50000000,3000000,16000000,47000000,73000000,48000000,125000000,314000000
Belgium,BEL,Arms exports (SIPRI trend indicator values),40000000,144000000,92000000,26000000,57000000,21000000,17000000,7000000,12000000,10000000,55000000,22000000,111000000,12000000,243000000,223000000,32000000,59000000,160000000,47000000,15000000,34000000,37000000,46000000,62000000,46000000,93000000,61000000,161000000,39000000,,,1000000,1000000
Belgium,BEL,"Government expenditure on education, total (% of government expenditure)",,,11.31968021,11.14883709,11.81700134,11.87883949,11.97686672,11.69543076,11.73614788,11.34249592,11.35172081,11.06992149,11.22957039,11.21544456,11.13274479,11.27712917,11.36902332,11.53674412,10.97798347,11.4161129,11.54364491,11.6047554,11.50085735,11.20520401,11.41945934,11.50082493,11.27159309,11.15247822,11.00442123,,,,,
Belgium,BEL,"Net ODA provided, total (% of GNI)",,,,,,,0.445322,0.498588,0.416077,0.463023,0.45299,0.474599,0.536292,0.639711,0.54998,0.478601,0.426107,0.499264,0.525709,0.409653,0.601762,0.432461,0.368331,0.35774,0.303446,0.352167,0.310453,0.342486,0.382952,0.317771,0.390552,0.39082,0.414116,0.455844
Belgium,BEL,"Net ODA provided, total (constant 2021 US$)",,2830466212,2649180000,2538177631,2436689516,2501415294,2487554103,2704475266,2274840255,2475733272,2348185812,2473156589,2827072402,3232931920,2721816379,2415104223,2120475212,2389014232,2450403467,1865042601,2647345964,1868932605,1617936192,1515327760,1239414638,1388598384,1205115613,1257744013,1362426436,1100651697,1292274670,1342647728,1409570144,1518291413
Belgium,BEL,Domestic general government health expenditure (% of GDP),,,8.56881809,8.72332096,8.12080002,8.31993294,8.28564739,8.28666973,8.24744034,8.07582664,8.03675461,8.02982998,7.89500046,7.77896738,7.87510586,7.2682395,6.77762461,6.80942583,6.89948606,6.99578476,6.79239893,6.13245678,6.13948441,5.96185923,,,,,,,,,,
Belgium,BEL,Domestic general government health expenditure (% of general government expenditure),,,15.46376991,14.80582428,15.64666748,15.91871738,15.92467117,15.60059643,15.35273266,14.52489758,14.3216114,14.21773148,14.275527,14.43804264,14.40197372,14.31451035,13.95637608,13.95677853,13.30355549,14.18479538,13.30607033,12.28861809,12.43329906,12.06895447,,,,,,,,,,
Belize,BLZ,Military expenditure (% of general government expenditure),3.584215786,3.589076409,4.27254,3.835714812,3.726155606,3.792227864,3.677185008,3.504905165,3.216578303,3.754359095,3.669530444,3.597901891,3.585174419,3.763742331,4.410609834,4.945241083,3.654468792,3.650234027,3.394916799,3.120444079,2.660101089,2.584137789,2.460284653,2.700616698,,,5.399425287,4.699631268,,,,,,
Belize,BLZ,Military expenditure (% of GDP),0.8219288801,0.8103414153,1.071704448,1.251121406,1.010694249,1.008244493,1.008474006,0.9614150891,0.8920296225,0.9315819935,0.8759942415,0.7996458234,0.8472616195,0.8821209478,1.027406026,1.082517387,0.8112110218,0.7769260864,0.7328537621,0.6825994724,0.6588292654,0.635154453,0.6408619193,0.637640601,,,1.082512145,0.9355527598,0.9836500305,1.023677279,0.8164193656,0.7631088243,0.7902123305,0.867929439
Belize,BLZ,Arms imports (SIPRI trend indicator values),1000000,,,,,,,2000000,,,,,,,,,,,,,,,,1000000,,,,0,,,,,,
Belize,BLZ,Arms exports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belize,BLZ,"Government expenditure on education, total (% of government expenditure)",18.53170967,17.83135033,17.95356941,18.99353981,22.22006035,22.14901924,21.51865959,20.48530006,21.59255028,21.56307983,23.13282013,21.23012161,21.56427002,22.61046982,22.05760956,19.4965992,,,,16.32427979,16.02519035,,18.30537033,15.61225986,19.28270912,,,,,,,,,
Belize,BLZ,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belize,BLZ,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belize,BLZ,Domestic general government health expenditure (% of GDP),,,3.4270196,3.74765062,3.29100513,3.24629021,3.1884737,3.32299232,3.14627051,3.03566694,2.92996645,2.87550759,3.00047994,2.99182129,2.90805674,2.92993355,2.3904438,1.9863174,1.79870033,1.72443783,1.7674284,1.84663904,1.7786721,1.38067818,,,,,,,,,,
Belize,BLZ,Domestic general government health expenditure (% of general government expenditure),,,13.66147041,11.48874474,12.13228703,12.2098484,11.6249609,12.11457348,11.34556484,12.23422432,12.2732029,12.93638515,12.69621658,12.76388073,12.48273087,13.38402843,10.76810741,9.33244514,8.33217239,7.88192844,7.13568306,7.51454115,6.8270483,5.84757805,,,,,,,,,,
Benin,BEN,Military expenditure (% of general government expenditure),3.753952777,3.182090134,2.774540358,2.405548086,3.241634178,3.822926119,5.176336052,4.366134629,4.398737502,4.927569783,4.614196726,4.931580267,,,,4.563475194,,5.118655558,4.816420069,5.061166462,4.729118575,4.074978526,2.317345131,2.639473179,4.516935424,,,,,,,,,9.239343991
Benin,BEN,Military expenditure (% of GDP),0.7112022699,0.6320874917,0.5508836488,0.4587620152,0.4733139056,0.6328575401,0.9206131244,0.673596727,0.7984852979,0.7009249488,0.6872396835,0.7020561578,,,,0.6639589796,,0.6657233239,0.680970685,0.6761498504,0.6472232268,0.6228194582,0.3579711273,0.4128523024,0.4853892305,,,,,,,,,1.225157121
